"Course subject code","Course number","Course name","Campus","Course description","Minimum credits","Maximum credits","Is this course repeatable?","What is the maximum number of completions allowed?","What is the maximum number of credits that can be earned from this course?","Grading basis","Requirements","Typically offered term(s)"
"RM","1201","Fashion, Ethics, and Consumption","Twin Cities","Apparel business. Overview of steps in the process of creating, merchandising, selling, and consuming apparel. Various ethical positions reflected in manufacturer, retailer, and consumer decision making are considered.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"SCMC","3221","On Television","Twin Cities","We will study writings on television and specific TV shows from a variety of angles to understand the rise of American broadcast technologies, how race and class are crafted on TV, representations of gender and the home, postmodernity and late capitalism, the rise and demise and of taste, global television and the public sphere, the production of 'reality' in our present historical moment, and changes in televisual technologies. Throughout the course, we will also consider what constitutes television—the technology, the form, and the content—and learn to read these three facets of it concurrently.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"SOC","3101","Sociological Perspectives on the Criminal Justice System","Twin Cities","This course introduces students to a sociological account of the U.S. criminal justice system. We will critically examine the components, dynamics, and effects of policing, criminal courts, community supervision, jails, and prisons. Throughout the course, we focus on sociological understandings of these processes, with particular attention to ethnic, racial, class, and gender inequalities as well as long-term problems associated with the high rate of criminal justice supervision in the U.S.

prereq: [SOC 1001] recommended, Sociology majors/minors must register A-F","3","3","No","1","3","AFV - A-F or Audit","-","Every Fall, Spring & Summer"
"SOC","3101H","Honors: Sociological Perspectives on the Criminal Justice System","Twin Cities","This course introduces students to a sociological account of the U.S. criminal justice system. We will critically examine the components, dynamics, and effects of policing, criminal courts, community supervision, jails, and prisons. Throughout the course, we focus on sociological understandings of these processes, with particular attention to ethnic, racial, class, and gender inequalities as well as long-term problems associated with the high rate of criminal justice supervision in the U.S.

Additional special assignments will be discussed with honors participants who seek to earn honors credit toward the end of our first class session. Examples of additional requirements may include:
·   Honor students will be expected to interview a current Sociology graduate student working on a LCD topic. Following this, each student will individually be expected to do an in-class power-point presentation explaining how the interviewees? research relates with themes presented in the course. Students will also be expected to meet as a group and individually with the professor four times during the course semester. 
·   Sign up and prepare 3-4 discussion questions in advance of at least one class session.
·   Work with professor and TA on other small leadership tasks (class discussion, paper exchange, tour).
·   Write two brief (1-page) reflection papers on current news, or a two-page critique of a class reading
·   Attend a presentation, workshop, or seminar on a related topic for this class and write a 2 page maximum reflective paper.

prereq: [SOC 1001] recommended, Sociology majors/minors must register A-F, honors","3","3","No","1","3","A-F - A-F Grade Basis","000571","Every Fall, Spring & Summer"
"SOC","4309","Religion in American Public Life: Culture, Politics, & Communities","Twin Cities","How diversity/vitality of American religion shape public life. How religious groups engage in political action, foster understandings of democracy/styles of civic participation. Volunteering/service activities. Race, poverty, the family, sexuality.

prereq: Soc majors/minors must register A-F","3","3","No","1","3","AFV - A-F or Audit","-","Periodic Fall & Spring"
"SOC","4309H","Honors: Religion in American Public Life - Culture, Politics, & Communities","Twin Cities","How diversity/vitality of American religion shape public life. How religious groups engage in political action, foster understandings of democracy/styles of civic participation. Volunteering/service activities. Race, poverty, family, sexuality.

Additional special assignments will be discussed with honors participants who seek to earn honors credit toward the end of our first class session.  Students will also be expected to meet as a group and individually with the professor four times during the course semester.
 
Examples of additional requirements may include:
·   Sign up and prepare 3-4 discussion questions in advance of at least one class session.
·   Work with professor and TA on other small leadership tasks (class discussion, paper exchange, tour).
·   Write two brief (1-page) reflection papers on current news, or a two-page critique of a class reading
·   Attend a presentation, workshop, or seminar on a related topic for this class and write a 2 page maximum reflective paper.
·   Interview a current Sociology graduate student and present briefly in class or write a reflective piece, not more than 2 pages in length, to be submitted to the Professor.","3","3","No","1","3","A-F - A-F Grade Basis","000571","Periodic Fall & Spring"
"SPAN","3401","Latino Immigration and Community Engagement","Twin Cities","In 3401, students work with Latino immigrants in the community. They analyze U.S. power structures and human rights related to emigration, issues on the U.S./Mexican border, laws, and treatment of immigrants in the U.S. They study the economic and cultural contributions of Latines in MN, as well as social changes created by them. There is much interaction with Latine immigrants and activists in the classroom and the community.

prereq: C- or better in SPAN 3015W or SPAN 3015V or SPAN 3019W","3","3","No","1","3","OPT - Student Option","011071","Every Fall & Spring"
"SPAN","3403","Latino Immigration on US/Mexican Border","Twin Cities","This course takes place off campus, through an organization called ""Border Links"" that is located in Tucson and works with migrants. Students will experience firsthand many issues that directly affect the migrant journey and meet with many immigrants to hear their personal stories. In addition to learning the history of the situation on the border, students will take a tour of the border wall, visit neighboring communities that work with immigrants, do a legal immigration simulation, walk the migrant trails in the Sonoran Desert and leave water there with Humane Borders, go to a Operation Streamline Deportation Court hearing, visit migrants seeking political asylum in Florence Detention Center, talk with a leader in Southside Workers Center, meet with an author focusing on Border Patrol, and more.

Themes explored in this course include the connection between the roots of emigration and the global economy of violence in Central America; human rights on the border; and issues immigrants face in the US such as immigrants living in the US with or without legal documents, detention and deportation and the work they are doing to make a more just immigration system. Students will gather information during their stay and create a presentation to be shown to people in Minnesota upon returning from the border.","3","3","No","1","3","OPT - Student Option","010169","Periodic Summer"
"TH","1102","Stage, Screen, Society: Performance in the Media Age","Twin Cities","From viral memes to ‘fake news,’ from video-gaming to vlogging, our rapidly changing media-scape is at the center of public debates about everything from mental health to the future of democracy. This course engages with these debates to understand the power of new media to shape our identities and values, our cultural habits and communities, our economy and political life. We discuss how we “perform ourselves” through media, giving rise to social anxieties about truth, authenticity, equality, and belonging, but also to tremendous opportunities for self-expression and connection. And we investigate how our performances are monetized or instrumentalized by governments, social movements, or corporations. How did our current media system develop, and whose interests has it served? How, for better or worse, has the social media age changed us and the world we live in? And how can we make sure that in the future that change is for the better?","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"YOST","1001","Seeing Youth, Thinking Youth: Media, Popular Media, and Scholarship","Twin Cities","This course is an invitation to meet and engage with the field of Youth Studies. This is an introductory course to a subject you already know about – you’ve lived its content; thought about it; you may even written poems, made a video or posted a meme about this life-moment. Since you know this so well, why take a university course on it? You will leave this course better able to notice the young people around you; wonder about them and their lives; name, describe and analyze what you see and hear and read about youth. This course is about all young people. This means that we are attentive to including material about youth from diverse backgrounds, many ethnic/racial, social class, linguistic, and geographic locations or those who have a variety of physical and mental capacities, those who are “normal” and “typical” and those who are “not”. Together, we will examine myths and stereotypes about youth, where they come from, and how to deconstruct them using a variety of lenses-- social, popular and news media, young adult novels, academic articles, biographies, and more. We will do this through engaging class discussions and activities. You will learn how to use critical ethnography “in the field” where you will observe and write about youth in a variety of settings including malls, sporting events, busses, coffee shops, and music venues. We believe that an introductory college course is a space and time to reflect, analyze, and learn about what matters to you, about who you are and about the work others have done and what you want to do. In these ways, this course introduces ways of being an engaged and thoughtful student, citizen and professional, all of which require critical thinking skills and an ability to work across difference and diversity. In this course, students will develop skills in assessment, reflection/reflexivity, deconstruction, empathy and judgement; all precursors for professional decision-making in careers like youth work, policy, public health, education, communications, and other fields. We hope this course may lead to reflecting on your occupational future and vocational call.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
