TERM,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,NAME,INTERNET_ID,FULL_NAME
1255,UMNDL,UMNDL,HLTH,3202,001,Drug Education,A-,4,Karen Skrbich,kskrbich,HLTH 3202
1255,UMNDL,UMNDL,HLTH,3202,001,Drug Education,B,1,Karen Skrbich,kskrbich,HLTH 3202
1255,UMNDL,UMNDL,HLTH,3202,001,Drug Education,B+,1,Karen Skrbich,kskrbich,HLTH 3202
1255,UMNDL,UMNDL,HLTH,3202,001,Drug Education,C,1,Karen Skrbich,kskrbich,HLTH 3202
1255,UMNTC,UMNTC,HRIR,3021,001,Human Capital Management,A,7,Sara Swenson,swen0341,HRIR 3021
1255,UMNTC,UMNTC,HRIR,3021,001,Human Capital Management,A-,4,Sara Swenson,swen0341,HRIR 3021
1255,UMNTC,UMNTC,HRIR,3021,001,Human Capital Management,B,1,Sara Swenson,swen0341,HRIR 3021
1255,UMNTC,UMNTC,HRIR,3021,001,Human Capital Management,B+,3,Sara Swenson,swen0341,HRIR 3021
1255,UMNTC,UMNTC,HRIR,3021,001,Human Capital Management,B-,1,Sara Swenson,swen0341,HRIR 3021
1255,UMNCR,UMNCR,HSCI,1123,E90,Fundamentals of Nutrition,A,3,Sharon Stewart,sstewart,HSCI 1123
1255,UMNCR,UMNCR,HSCI,1123,E90,Fundamentals of Nutrition,A-,2,Sharon Stewart,sstewart,HSCI 1123
1255,UMNCR,UMNCR,HSCI,1123,E90,Fundamentals of Nutrition,B,6,Sharon Stewart,sstewart,HSCI 1123
1255,UMNCR,UMNCR,HSCI,1123,E90,Fundamentals of Nutrition,B-,4,Sharon Stewart,sstewart,HSCI 1123
1255,UMNCR,UMNCR,HSCI,1123,E90,Fundamentals of Nutrition,C,2,Sharon Stewart,sstewart,HSCI 1123
1255,UMNCR,UMNCR,HSCI,1123,E90,Fundamentals of Nutrition,C-,1,Sharon Stewart,sstewart,HSCI 1123
1255,UMNCR,UMNCR,HSCI,1123,E90,Fundamentals of Nutrition,F,1,Sharon Stewart,sstewart,HSCI 1123
1255,UMNCR,UMNCR,HSCI,1123,E90,Fundamentals of Nutrition,W,1,Sharon Stewart,sstewart,HSCI 1123
1255,UMNTC,UMNTC,HSEX,6017,301,Adv Sexuality Education,A,10,Michael Gendernalik,mgender,HSEX 6017
1255,UMNTC,UMNTC,HSEX,6017,301,Adv Sexuality Education,A-,1,Michael Gendernalik,mgender,HSEX 6017
1255,UMNTC,UMNTC,HSEX,6017,301,Adv Sexuality Education,B,2,Michael Gendernalik,mgender,HSEX 6017
1255,UMNTC,UMNTC,HSEX,6017,301,Adv Sexuality Education,F,1,Michael Gendernalik,mgender,HSEX 6017
1255,UMNTC,UMNTC,HSEX,6017,301,Adv Sexuality Education,W,1,Michael Gendernalik,mgender,HSEX 6017
1255,UMNTC,UMNTC,HSEX,6213,301,Sexual Trauma,A,12,Stefani Goerlich,goerl006,HSEX 6213
1255,UMNTC,UMNTC,HSEX,6213,301,Sexual Trauma,A-,1,Stefani Goerlich,goerl006,HSEX 6213
1255,UMNTC,UMNTC,HSEX,6213,301,Sexual Trauma,B+,1,Stefani Goerlich,goerl006,HSEX 6213
1255,UMNTC,UMNTC,HSEX,6213,301,Sexual Trauma,C,1,Stefani Goerlich,goerl006,HSEX 6213
1255,UMNTC,UMNTC,HSEX,6314,301,Gender Diverse Children Adoles,A,12,Jonathan Poquiz,jpoquiz,HSEX 6314
1255,UMNTC,UMNTC,HSEX,6314,301,Gender Diverse Children Adoles,A-,1,Jonathan Poquiz,jpoquiz,HSEX 6314
1255,UMNCR,UMNCR,HSM,4212,E90,Regulatory Management,A,8,Julie Hinders,jsmithhi,HSM 4212
1255,UMNCR,UMNCR,HSM,4212,E90,Regulatory Management,A-,2,Julie Hinders,jsmithhi,HSM 4212
1255,UMNCR,UMNCR,HSM,4212,E90,Regulatory Management,B,1,Julie Hinders,jsmithhi,HSM 4212
1255,UMNCR,UMNCR,HSM,4212,E90,Regulatory Management,F,1,Julie Hinders,jsmithhi,HSM 4212
1255,UMNTC,UMNTC,HSM,4586,301,Mgmt Assistd Liv & Senior Care,A,9,Josh Berg,jdberg,HSM 4586
1255,UMNTC,UMNTC,HSM,4586,301,Mgmt Assistd Liv & Senior Care,B+,1,Josh Berg,jdberg,HSM 4586
1255,UMNTC,UMNTC,HSM,4586,301,Mgmt Assistd Liv & Senior Care,F,2,Josh Berg,jdberg,HSM 4586
1255,UMNTC,UMNTC,HSM,4586,301,Mgmt Assistd Liv & Senior Care,W,2,Josh Berg,jdberg,HSM 4586
1255,UMNTC,UMNTC,HSM,4596,401,Health Services Mgt Internship,A,9,Steve Comingdeer,comin002,HSM 4596
1255,UMNTC,UMNTC,HSM,4596,401,Health Services Mgt Internship,A-,1,Steve Comingdeer,comin002,HSM 4596
1255,UMNTC,UMNTC,HSM,4596,401,Health Services Mgt Internship,B,1,Steve Comingdeer,comin002,HSM 4596
1255,UMNTC,UMNTC,HSM,4596,401,Health Services Mgt Internship,B+,1,Steve Comingdeer,comin002,HSM 4596
1255,UMNTC,UMNTC,HSM,4596,401,Health Services Mgt Internship,B-,1,Steve Comingdeer,comin002,HSM 4596
1255,UMNTC,UMNTC,HSM,4596,401,Health Services Mgt Internship,C+,1,Steve Comingdeer,comin002,HSM 4596
1255,UMNTC,UMNTC,HSM,4596,401,Health Services Mgt Internship,D+,1,Steve Comingdeer,comin002,HSM 4596
1255,UMNTC,UMNTC,HSM,4596,402,Health Services Mgt Internship,A,6,Rebecca Davis,davi2631,HSM 4596
1255,UMNTC,UMNTC,HSM,4596,402,Health Services Mgt Internship,A-,1,Rebecca Davis,davi2631,HSM 4596
1255,UMNTC,UMNTC,HSM,4596,402,Health Services Mgt Internship,B,3,Rebecca Davis,davi2631,HSM 4596
1255,UMNTC,UMNTC,HSM,4596,402,Health Services Mgt Internship,B+,1,Rebecca Davis,davi2631,HSM 4596
1255,UMNTC,UMNTC,HSM,4596,402,Health Services Mgt Internship,C+,1,Rebecca Davis,davi2631,HSM 4596
1255,UMNTC,UMNTC,HSM,4596,402,Health Services Mgt Internship,C-,1,Rebecca Davis,davi2631,HSM 4596
1255,UMNTC,UMNTC,HSM,4596,402,Health Services Mgt Internship,D+,1,Rebecca Davis,davi2631,HSM 4596
1255,UMNTC,UMNTC,HSM,4596,402,Health Services Mgt Internship,F,1,Rebecca Davis,davi2631,HSM 4596
1255,UMNTC,UMNTC,HSM,4596,403,Health Services Mgt Internship,A,10,Chelsea Steinborn,stein540,HSM 4596
1255,UMNTC,UMNTC,HSM,4596,403,Health Services Mgt Internship,A-,1,Chelsea Steinborn,stein540,HSM 4596
1255,UMNTC,UMNTC,HSM,4596,403,Health Services Mgt Internship,B,1,Chelsea Steinborn,stein540,HSM 4596
1255,UMNTC,UMNTC,HSM,4596,403,Health Services Mgt Internship,C+,2,Chelsea Steinborn,stein540,HSM 4596
1255,UMNMO,UMNMO,HUM,1006,500,Ancient Rome,A,6,Lisa Bevevino,lbevevin,HUM 1006
1255,UMNMO,UMNMO,HUM,1006,500,Ancient Rome,A-,1,Lisa Bevevino,lbevevin,HUM 1006
1255,UMNMO,UMNMO,HUM,1006,500,Ancient Rome,B-,1,Lisa Bevevino,lbevevin,HUM 1006
1255,UMNMO,UMNMO,HUM,1006,500,Ancient Rome,F,1,Lisa Bevevino,lbevevin,HUM 1006
1255,UMNMO,UMNMO,HUM,1006,500,Ancient Rome,W,1,Lisa Bevevino,lbevevin,HUM 1006
1255,UMNCR,UMNCR,HUM,3310,E90,Culture and Technology,A,20,Carl Bevelhymer,bevel008,HUM 3310
1255,UMNCR,UMNCR,HUM,3310,E90,Culture and Technology,A-,3,Carl Bevelhymer,bevel008,HUM 3310
1255,UMNCR,UMNCR,HUM,3310,E90,Culture and Technology,B-,1,Carl Bevelhymer,bevel008,HUM 3310
1255,UMNCR,UMNCR,HUM,3310,E90,Culture and Technology,W,1,Carl Bevelhymer,bevel008,HUM 3310
1255,UMNTC,UMNTC,IBH,6315,001,Family Dynamics in Counseling,A,17,Jessica Simpson,simps537,IBH 6315
1255,UMNTC,UMNTC,IBH,6315,001,Family Dynamics in Counseling,A-,1,Jessica Simpson,simps537,IBH 6315
1255,UMNTC,UMNTC,IBH,6325,101,Applications of Assessment,A,14,Jennifer Weigelt,jweigelt,IBH 6325
1255,UMNTC,UMNTC,IBH,6325,101,Applications of Assessment,A-,1,Jennifer Weigelt,jweigelt,IBH 6325
1255,UMNTC,UMNTC,IBH,6331,001,Human Lifespan Development,A,12,Emily Jensen,jorda675,IBH 6331
1255,UMNTC,UMNTC,IBH,6331,001,Human Lifespan Development,A-,1,Emily Jensen,jorda675,IBH 6331
1255,UMNTC,UMNTC,IDSC,3001,020,Info Syst & Dig Transformation,A,7,Erich Selvig,selv0001,IDSC 3001
1255,UMNTC,UMNTC,IDSC,3001,020,Info Syst & Dig Transformation,B,3,Erich Selvig,selv0001,IDSC 3001
1255,UMNTC,UMNTC,IDSC,3001,020,Info Syst & Dig Transformation,B+,3,Erich Selvig,selv0001,IDSC 3001
1255,UMNTC,UMNTC,IDSC,3001,020,Info Syst & Dig Transformation,B-,2,Erich Selvig,selv0001,IDSC 3001
1255,UMNTC,UMNTC,IDSC,3001,020,Info Syst & Dig Transformation,C-,1,Erich Selvig,selv0001,IDSC 3001
1255,UMNTC,UMNTC,IDSC,3001,020,Info Syst & Dig Transformation,F,1,Erich Selvig,selv0001,IDSC 3001
1255,UMNTC,UMNTC,INET,4051,301,IT Infrastruc Oper: Capstone,A,3,Scott Lee-Eichenwald,sleeeich,INET 4051
1255,UMNTC,UMNTC,INET,4051,301,IT Infrastruc Oper: Capstone,A-,1,Scott Lee-Eichenwald,sleeeich,INET 4051
1255,UMNTC,UMNTC,INET,4051,301,IT Infrastruc Oper: Capstone,B,3,Scott Lee-Eichenwald,sleeeich,INET 4051
1255,UMNTC,UMNTC,INET,4051,301,IT Infrastruc Oper: Capstone,B+,5,Scott Lee-Eichenwald,sleeeich,INET 4051
1255,UMNTC,UMNTC,INET,4051,301,IT Infrastruc Oper: Capstone,B-,1,Scott Lee-Eichenwald,sleeeich,INET 4051
1255,UMNTC,UMNTC,INET,4051,301,IT Infrastruc Oper: Capstone,C,1,Scott Lee-Eichenwald,sleeeich,INET 4051
1255,UMNTC,UMNTC,INET,4051,301,IT Infrastruc Oper: Capstone,C+,1,Scott Lee-Eichenwald,sleeeich,INET 4051
1255,UMNTC,UMNTC,INET,4051,301,IT Infrastruc Oper: Capstone,C-,1,Scott Lee-Eichenwald,sleeeich,INET 4051
1255,UMNTC,UMNTC,INET,4082W,001,ITI Projects and Processes,A,10,Banipal Ayvaz,bayvaz,INET 4082W
1255,UMNTC,UMNTC,INET,4082W,001,ITI Projects and Processes,A-,5,Banipal Ayvaz,bayvaz,INET 4082W
1255,UMNTC,UMNTC,INET,4082W,001,ITI Projects and Processes,B,2,Banipal Ayvaz,bayvaz,INET 4082W
1255,UMNTC,UMNTC,INET,4082W,001,ITI Projects and Processes,B+,5,Banipal Ayvaz,bayvaz,INET 4082W
1255,UMNTC,UMNTC,INET,4082W,001,ITI Projects and Processes,B-,2,Banipal Ayvaz,bayvaz,INET 4082W
1255,UMNTC,UMNTC,INET,4082W,001,ITI Projects and Processes,C,2,Banipal Ayvaz,bayvaz,INET 4082W
1255,UMNTC,UMNTC,INET,4082W,001,ITI Projects and Processes,C+,1,Banipal Ayvaz,bayvaz,INET 4082W
1255,UMNTC,UMNTC,INET,4082W,001,ITI Projects and Processes,F,1,Banipal Ayvaz,bayvaz,INET 4082W
1255,UMNTC,UMNTC,INET,4082W,001,ITI Projects and Processes,W,2,Banipal Ayvaz,bayvaz,INET 4082W
1255,UMNTC,UMNTC,INET,4153,001,Intro Security: Policy & Reg,A,9,John Raabe,raabe005,INET 4153
1255,UMNTC,UMNTC,INET,4153,001,Intro Security: Policy & Reg,A-,4,John Raabe,raabe005,INET 4153
1255,UMNTC,UMNTC,INET,4153,001,Intro Security: Policy & Reg,B,4,John Raabe,raabe005,INET 4153
1255,UMNTC,UMNTC,INET,4153,001,Intro Security: Policy & Reg,B+,2,John Raabe,raabe005,INET 4153
1255,UMNTC,UMNTC,INET,4153,001,Intro Security: Policy & Reg,B-,3,John Raabe,raabe005,INET 4153
1255,UMNTC,UMNTC,INET,4153,001,Intro Security: Policy & Reg,C,3,John Raabe,raabe005,INET 4153
1255,UMNTC,UMNTC,INET,4153,001,Intro Security: Policy & Reg,C+,2,John Raabe,raabe005,INET 4153
1255,UMNTC,UMNTC,INET,4153,001,Intro Security: Policy & Reg,C-,1,John Raabe,raabe005,INET 4153
1255,UMNTC,UMNTC,INET,4153,001,Intro Security: Policy & Reg,F,1,John Raabe,raabe005,INET 4153
1255,UMNTC,UMNTC,INET,4153,001,Intro Security: Policy & Reg,W,1,John Raabe,raabe005,INET 4153
1255,UMNTC,UMNTC,INMD,7910,003,Acting Internship MED ICU,N,1,Ronald Reilkoff,rreilkof,INMD 7910
1255,UMNTC,UMNTC,INMD,7910,003,Acting Internship MED ICU,P,12,Ronald Reilkoff,rreilkof,INMD 7910
1255,UMNMO,UMNMO,IS,1051,001,Intro College Learning Skills,N,2,Clement Loo,cloo,IS 1051
1255,UMNMO,UMNMO,IS,1051,001,Intro College Learning Skills,S,20,Clement Loo,cloo,IS 1051
1255,UMNMO,UMNMO,IS,2044,500,Chasing the Plague,A,8,Rachel Johnson,rmjohns,IS 2044
1255,UMNMO,UMNMO,IS,2044,500,Chasing the Plague,A-,1,Rachel Johnson,rmjohns,IS 2044
1255,UMNMO,UMNMO,IS,2044,500,Chasing the Plague,B,2,Rachel Johnson,rmjohns,IS 2044
1255,UMNCR,UMNCR,ITM,3020,E90,Intro to Mgmt Info Systems,A,11,Wordh Hasan,whasan,ITM 3020
1255,UMNCR,UMNCR,ITM,3020,E90,Intro to Mgmt Info Systems,A-,5,Wordh Hasan,whasan,ITM 3020
1255,UMNCR,UMNCR,ITM,3020,E90,Intro to Mgmt Info Systems,B,1,Wordh Hasan,whasan,ITM 3020
1255,UMNCR,UMNCR,ITM,3020,E90,Intro to Mgmt Info Systems,B+,3,Wordh Hasan,whasan,ITM 3020
1255,UMNCR,UMNCR,ITM,3020,E90,Intro to Mgmt Info Systems,B-,1,Wordh Hasan,whasan,ITM 3020
1255,UMNCR,UMNCR,ITM,3020,E90,Intro to Mgmt Info Systems,C+,1,Wordh Hasan,whasan,ITM 3020
1255,UMNCR,UMNCR,ITM,3020,E90,Intro to Mgmt Info Systems,C-,1,Wordh Hasan,whasan,ITM 3020
1255,UMNCR,UMNCR,ITM,3020,E90,Intro to Mgmt Info Systems,F,3,Wordh Hasan,whasan,ITM 3020
1255,UMNTC,UMNTC,JOUR,1001,001,Media in a Changing World,A,12,Scott Libin,slibin,JOUR 1001
1255,UMNTC,UMNTC,JOUR,1001,001,Media in a Changing World,A-,5,Scott Libin,slibin,JOUR 1001
1255,UMNTC,UMNTC,JOUR,1001,001,Media in a Changing World,B+,1,Scott Libin,slibin,JOUR 1001
1255,UMNTC,UMNTC,JOUR,1001,001,Media in a Changing World,B-,1,Scott Libin,slibin,JOUR 1001
1255,UMNTC,UMNTC,JOUR,1001,001,Media in a Changing World,C+,2,Scott Libin,slibin,JOUR 1001
1255,UMNTC,UMNTC,JOUR,1001,001,Media in a Changing World,S,1,Scott Libin,slibin,JOUR 1001
1255,UMNTC,UMNTC,JOUR,1001,003,Media in a Changing World,A,20,Christopher Terry,crterry,JOUR 1001
1255,UMNTC,UMNTC,JOUR,1001,003,Media in a Changing World,A-,1,Christopher Terry,crterry,JOUR 1001
1255,UMNTC,UMNTC,JOUR,1001,003,Media in a Changing World,B,3,Christopher Terry,crterry,JOUR 1001
1255,UMNTC,UMNTC,JOUR,1001,003,Media in a Changing World,B+,2,Christopher Terry,crterry,JOUR 1001
1255,UMNTC,UMNTC,JOUR,1001,003,Media in a Changing World,B-,1,Christopher Terry,crterry,JOUR 1001
1255,UMNTC,UMNTC,JOUR,1001,003,Media in a Changing World,C+,2,Christopher Terry,crterry,JOUR 1001
1255,UMNTC,UMNTC,JOUR,1001,003,Media in a Changing World,F,4,Christopher Terry,crterry,JOUR 1001
1255,UMNTC,UMNTC,JOUR,1501,001,Digital Games and Society,A,27,Allison Steinke,stei1341,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,001,Digital Games and Society,A-,1,Allison Steinke,stei1341,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,001,Digital Games and Society,B+,1,Allison Steinke,stei1341,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,001,Digital Games and Society,C-,1,Allison Steinke,stei1341,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,001,Digital Games and Society,N,1,Allison Steinke,stei1341,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,001,Digital Games and Society,S,3,Allison Steinke,stei1341,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,002,Digital Games and Society,A,28,Colin Agur,cpagur,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,002,Digital Games and Society,A-,1,Colin Agur,cpagur,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,002,Digital Games and Society,B+,2,Colin Agur,cpagur,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,002,Digital Games and Society,F,1,Colin Agur,cpagur,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,002,Digital Games and Society,W,2,Colin Agur,cpagur,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,003,Digital Games and Society,A,23,Rongwei Tang,,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,003,Digital Games and Society,A-,3,Rongwei Tang,,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,003,Digital Games and Society,B,1,Rongwei Tang,,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,003,Digital Games and Society,B+,3,Rongwei Tang,,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,003,Digital Games and Society,F,2,Rongwei Tang,,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,003,Digital Games and Society,N,1,Rongwei Tang,,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,003,Digital Games and Society,S,1,Rongwei Tang,,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,003,Digital Games and Society,W,1,Rongwei Tang,,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,004,Digital Games and Society,A,25,Namuun Tsegmid,tsegm003,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,004,Digital Games and Society,A-,3,Namuun Tsegmid,tsegm003,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,004,Digital Games and Society,B,1,Namuun Tsegmid,tsegm003,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,004,Digital Games and Society,B+,1,Namuun Tsegmid,tsegm003,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,004,Digital Games and Society,B-,1,Namuun Tsegmid,tsegm003,JOUR 1501
1255,UMNTC,UMNTC,JOUR,1501,004,Digital Games and Society,S,1,Namuun Tsegmid,tsegm003,JOUR 1501
1255,UMNTC,UMNTC,JOUR,3004,001,Info for Mass Communication,A,23,Susan LoRusso,lorus004,JOUR 3004
1255,UMNTC,UMNTC,JOUR,3004,001,Info for Mass Communication,A-,4,Susan LoRusso,lorus004,JOUR 3004
1255,UMNTC,UMNTC,JOUR,3004,001,Info for Mass Communication,B+,1,Susan LoRusso,lorus004,JOUR 3004
1255,UMNTC,UMNTC,JOUR,3004,001,Info for Mass Communication,B-,2,Susan LoRusso,lorus004,JOUR 3004
1255,UMNTC,UMNTC,JOUR,3004,001,Info for Mass Communication,C-,1,Susan LoRusso,lorus004,JOUR 3004
1255,UMNTC,UMNTC,JOUR,3004,001,Info for Mass Communication,F,2,Susan LoRusso,lorus004,JOUR 3004
1255,UMNTC,UMNTC,JOUR,3201,001,Principles of Strategic Comm,A,7,Adam Saffer,asaffer,JOUR 3201
1255,UMNTC,UMNTC,JOUR,3201,001,Principles of Strategic Comm,A-,6,Adam Saffer,asaffer,JOUR 3201
1255,UMNTC,UMNTC,JOUR,3201,001,Principles of Strategic Comm,B,1,Adam Saffer,asaffer,JOUR 3201
1255,UMNTC,UMNTC,JOUR,3201,001,Principles of Strategic Comm,B+,5,Adam Saffer,asaffer,JOUR 3201
1255,UMNTC,UMNTC,JOUR,3201,001,Principles of Strategic Comm,B-,3,Adam Saffer,asaffer,JOUR 3201
1255,UMNTC,UMNTC,JOUR,3201,001,Principles of Strategic Comm,C,2,Adam Saffer,asaffer,JOUR 3201
1255,UMNTC,UMNTC,JOUR,3201,001,Principles of Strategic Comm,C-,1,Adam Saffer,asaffer,JOUR 3201
1255,UMNTC,UMNTC,JOUR,3201,001,Principles of Strategic Comm,F,2,Adam Saffer,asaffer,JOUR 3201
1255,UMNTC,UMNTC,JOUR,3321,001,Media Design,A,9,Sara Quinn,squinn,JOUR 3321
1255,UMNTC,UMNTC,JOUR,3321,001,Media Design,A-,1,Sara Quinn,squinn,JOUR 3321
1255,UMNTC,UMNTC,JOUR,3321,001,Media Design,B,2,Sara Quinn,squinn,JOUR 3321
1255,UMNTC,UMNTC,JOUR,3321,001,Media Design,B+,1,Sara Quinn,squinn,JOUR 3321
1255,UMNTC,UMNTC,JOUR,3321,001,Media Design,B-,1,Sara Quinn,squinn,JOUR 3321
1255,UMNTC,UMNTC,JOUR,3321,001,Media Design,C-,1,Sara Quinn,squinn,JOUR 3321
1255,UMNTC,UMNTC,JOUR,3321,001,Media Design,F,1,Sara Quinn,squinn,JOUR 3321
1255,UMNTC,UMNTC,JOUR,3321,002,Media Design,A,9,Sara Quinn,squinn,JOUR 3321
1255,UMNTC,UMNTC,JOUR,3321,002,Media Design,A-,1,Sara Quinn,squinn,JOUR 3321
1255,UMNTC,UMNTC,JOUR,3321,002,Media Design,B,3,Sara Quinn,squinn,JOUR 3321
1255,UMNTC,UMNTC,JOUR,3321,002,Media Design,B+,1,Sara Quinn,squinn,JOUR 3321
1255,UMNTC,UMNTC,JOUR,3321,002,Media Design,B-,1,Sara Quinn,squinn,JOUR 3321
1255,UMNTC,UMNTC,JOUR,3321,002,Media Design,C,1,Sara Quinn,squinn,JOUR 3321
1255,UMNTC,UMNTC,JOUR,3321,002,Media Design,F,1,Sara Quinn,squinn,JOUR 3321
1255,UMNTC,UMNTC,JOUR,3553,001,Mobile Communication,A,3,Luis Garrido,garr0109,JOUR 3553
1255,UMNTC,UMNTC,JOUR,3553,001,Mobile Communication,A-,3,Luis Garrido,garr0109,JOUR 3553
1255,UMNTC,UMNTC,JOUR,3553,001,Mobile Communication,B+,4,Luis Garrido,garr0109,JOUR 3553
1255,UMNTC,UMNTC,JOUR,3553,001,Mobile Communication,B-,1,Luis Garrido,garr0109,JOUR 3553
1255,UMNTC,UMNTC,JOUR,3553,001,Mobile Communication,C,1,Luis Garrido,garr0109,JOUR 3553
1255,UMNTC,UMNTC,JOUR,3553,001,Mobile Communication,C-,1,Luis Garrido,garr0109,JOUR 3553
1255,UMNTC,UMNTC,JOUR,3553,001,Mobile Communication,F,1,Luis Garrido,garr0109,JOUR 3553
1255,UMNTC,UMNTC,JOUR,3741,001,Diversity and Media,A,10,Carolina Velloso,cvelloso,JOUR 3741
1255,UMNTC,UMNTC,JOUR,3741,001,Diversity and Media,A-,5,Carolina Velloso,cvelloso,JOUR 3741
1255,UMNTC,UMNTC,JOUR,3741,001,Diversity and Media,B,3,Carolina Velloso,cvelloso,JOUR 3741
1255,UMNTC,UMNTC,JOUR,3741,001,Diversity and Media,B+,3,Carolina Velloso,cvelloso,JOUR 3741
1255,UMNTC,UMNTC,JOUR,3741,001,Diversity and Media,B-,1,Carolina Velloso,cvelloso,JOUR 3741
1255,UMNTC,UMNTC,JOUR,3741,001,Diversity and Media,C+,2,Carolina Velloso,cvelloso,JOUR 3741
1255,UMNTC,UMNTC,JOUR,3741,001,Diversity and Media,C-,1,Carolina Velloso,cvelloso,JOUR 3741
1255,UMNTC,UMNTC,JOUR,3741,001,Diversity and Media,S,1,Carolina Velloso,cvelloso,JOUR 3741
1255,UMNTC,UMNTC,JOUR,3745,001,Media and Popular Culture,A,24,Ting He,,JOUR 3745
1255,UMNTC,UMNTC,JOUR,3745,001,Media and Popular Culture,A-,3,Ting He,,JOUR 3745
1255,UMNTC,UMNTC,JOUR,3745,001,Media and Popular Culture,B,1,Ting He,,JOUR 3745
1255,UMNTC,UMNTC,JOUR,3745,001,Media and Popular Culture,B+,1,Ting He,,JOUR 3745
1255,UMNTC,UMNTC,JOUR,3745,001,Media and Popular Culture,B-,1,Ting He,,JOUR 3745
1255,UMNTC,UMNTC,JOUR,3745,001,Media and Popular Culture,C+,1,Ting He,,JOUR 3745
1255,UMNTC,UMNTC,JOUR,3745,001,Media and Popular Culture,F,2,Ting He,,JOUR 3745
1255,UMNTC,UMNTC,JOUR,3745,001,Media and Popular Culture,N,1,Ting He,,JOUR 3745
1255,UMNTC,UMNTC,JOUR,3745,002,Media and Popular Culture,A,18,Ruth DeFoster,defoster,JOUR 3745
1255,UMNTC,UMNTC,JOUR,3745,002,Media and Popular Culture,A-,3,Ruth DeFoster,defoster,JOUR 3745
1255,UMNTC,UMNTC,JOUR,3745,002,Media and Popular Culture,B,2,Ruth DeFoster,defoster,JOUR 3745
1255,UMNTC,UMNTC,JOUR,3745,002,Media and Popular Culture,B+,1,Ruth DeFoster,defoster,JOUR 3745
1255,UMNTC,UMNTC,JOUR,3745,002,Media and Popular Culture,B-,1,Ruth DeFoster,defoster,JOUR 3745
1255,UMNTC,UMNTC,JOUR,3745,002,Media and Popular Culture,C-,1,Ruth DeFoster,defoster,JOUR 3745
1255,UMNTC,UMNTC,JOUR,3745,002,Media and Popular Culture,D,1,Ruth DeFoster,defoster,JOUR 3745
1255,UMNTC,UMNTC,JOUR,3745,002,Media and Popular Culture,F,5,Ruth DeFoster,defoster,JOUR 3745
1255,UMNTC,UMNTC,JOUR,3745,002,Media and Popular Culture,S,1,Ruth DeFoster,defoster,JOUR 3745
1255,UMNTC,UMNTC,JOUR,3751,001,Digital Media and Culture,A,24,Haseon Park,park1,JOUR 3751
1255,UMNTC,UMNTC,JOUR,3751,001,Digital Media and Culture,A-,2,Haseon Park,park1,JOUR 3751
1255,UMNTC,UMNTC,JOUR,3751,001,Digital Media and Culture,B,2,Haseon Park,park1,JOUR 3751
1255,UMNTC,UMNTC,JOUR,3751,001,Digital Media and Culture,B+,1,Haseon Park,park1,JOUR 3751
1255,UMNTC,UMNTC,JOUR,3751,001,Digital Media and Culture,C,1,Haseon Park,park1,JOUR 3751
1255,UMNTC,UMNTC,JOUR,3751,001,Digital Media and Culture,F,1,Haseon Park,park1,JOUR 3751
1255,UMNTC,UMNTC,JOUR,3751,001,Digital Media and Culture,W,1,Haseon Park,park1,JOUR 3751
1255,UMNTC,UMNTC,JOUR,3751,002,Digital Media and Culture,A,17,Dongqing Xu,xudq,JOUR 3751
1255,UMNTC,UMNTC,JOUR,3751,002,Digital Media and Culture,B,1,Dongqing Xu,xudq,JOUR 3751
1255,UMNTC,UMNTC,JOUR,3751,002,Digital Media and Culture,B+,1,Dongqing Xu,xudq,JOUR 3751
1255,UMNTC,UMNTC,JOUR,3751,002,Digital Media and Culture,C,2,Dongqing Xu,xudq,JOUR 3751
1255,UMNTC,UMNTC,JOUR,3751,002,Digital Media and Culture,S,1,Dongqing Xu,xudq,JOUR 3751
1255,UMNTC,UMNTC,JOUR,3761,001,Social Media Management,A,17,Valerie Belair-Gagnon,vbg,JOUR 3761
